DR Number,Date Occurred,Time Occurred,latitude,longitude
121812547,2012-06-12,900,33.9551,-118.2869
121807993,2012-03-17,2230,33.932,-118.2652
121811599,2012-05-25,1635,33.9325,-118.2307
121810854,2012-05-11,1630,33.9311,-118.2664
121811630,2012-05-22,2155,33.9551,-118.2848
121812250,2012-06-07,1,33.9456,-118.2826
121808674,2012-03-29,2245,33.9431,-118.2391
121812720,2012-05-28,827,33.9457,-118.2541
121807991,2012-03-18,1310,33.9396,-118.2517
121811205,2012-05-19,1220,33.9237,-118.2652
121808211,2012-03-22,805,33.9334,-118.2916
121808373,2012-03-24,2315,33.9389,-118.239
121809379,2012-04-12,2100,33.9438,-118.2762
121809550,2012-04-16,2321,34.2121,-118.3889
121808672,2012-03-29,1655,33.9456,-118.2695
121807770,2012-03-13,1640,33.9432,-118.2462
121809414,2012-04-13,1900,33.9335,-118.239
121808424,2012-03-26,1500,33.9334,-118.239
121811477,2012-05-23,2020,33.9351,-118.2542
121809575,2012-04-16,1230,33.9237,-118.2915
121811211,2012-05-19,1740,33.9365,-118.263
121809837,2012-04-18,1145,33.9348,-118.2793
121812998,2012-06-20,1325,33.9547,-118.2608
121812518,2012-06-11,1925,33.9389,-118.239
121813332,2012-06-26,1415,33.9433,-118.2462
121807804,2012-03-14,1325,33.9164,-118.2827
121809688,2012-04-17,1815,33.9593,-118.2782
121811977,2012-06-01,2320,33.9455,-118.2869
121901083,2012-05-15,1930,34.3242,-118.4494
121813139,2012-06-23,2300,33.9546,-118.2782
121807250,2012-03-05,640,33.931,-118.2739
121812409,2012-06-09,2240,33.9431,-118.2338
121812777,2012-06-16,1130,33.9019,-118.2827
121807480,2012-03-08,1320,33.9464,-118.2826
121810507,2012-05-03,2230,33.9493,-118.2652
121809997,2012-04-24,1550,33.9538,-118.2651
121807969,2012-03-17,1550,33.9092,-118.2827
121808350,2012-03-24,1314,33.9319,-118.257
121808121,2012-03-17,2030,33.9502,-118.2695
121811652,2012-05-13,1315,33.9433,-118.2541
121810793,2012-05-10,1020,33.9324,-118.2652
121808374,2012-03-24,2305,33.9406,-118.2358
121812913,2012-06-19,1400,33.931,-118.2783
121812135,2012-06-05,1320,33.9601,-118.287
121800791,2012-04-15,10,33.9533,-118.2385
121808789,2012-03-30,2230,33.9432,-118.2379
121810111,2012-04-26,1420,33.9569,-118.2919
121809107,2012-04-06,2100,33.9383,-118.2781
121807567,2012-03-10,20,33.9492,-118.2739
121810755,2012-05-09,1600,33.9419,-118.2541
121808409,2012-03-25,2000,33.9436,-118.2652
121807188,2012-03-03,2000,33.9483,-118.2652
121811237,2012-05-19,940,33.9601,-118.2881
121810266,2012-04-30,1315,33.9325,-118.239
121809499,2012-04-14,2305,33.9439,-118.2326
121813497,2012-06-26,1630,33.8907,-118.2895
121808770,2012-04-01,750,33.9011,-118.2893
121809197,2012-04-09,1730,33.9406,-118.2338
121812482,2012-06-11,800,33.9442,-118.2652
121811574,2012-05-24,1830,33.9602,-118.2608
121809857,2012-04-20,2135,33.8927,-118.283
121811931,2012-06-01,400,33.9528,-118.2848
121808695,2012-03-30,650,33.9428,-118.2781
121807137,2012-03-01,1400,33.9492,-118.2827
121809468,2012-04-15,100,33.9237,-118.2902
121812384,2012-06-09,630,33.9419,-118.2695
121810228,2012-04-28,1500,33.9689,-118.2827
121811669,2012-05-27,1125,33.9456,-118.2781
121810965,2012-05-14,1330,33.931,-118.2916
121810630,2012-05-07,1115,33.9535,-118.2827
121812082,2012-06-04,1800,33.931,-118.2826
121808041,2012-03-19,1218,33.9334,-118.239
121807917,2012-03-15,1230,33.9456,-118.2803
121807522,2012-03-09,840,33.9389,-118.2462
121810444,2012-05-02,2330,33.9433,-118.2565
121810570,2012-05-06,100,33.8927,-118.283
121812828,2012-06-17,2140,33.9467,-118.2435
121808322,2012-03-23,2000,33.931,-118.2532
121809264,2012-04-11,715,33.9539,-118.2564
121819965,2012-04-11,2200,33.9348,-118.2781
121807177,2012-03-02,2225,33.9314,-118.416
121808823,2012-04-02,725,33.9315,-118.239
121809135,2012-04-07,1430,33.9402,-118.2652
121807278,2012-03-05,1715,33.9455,-118.2869
121809889,2012-04-21,1740,33.931,-118.2652
121812427,2012-06-10,1415,33.9565,-118.2739
121809716,2012-04-19,830,33.931,-118.2826
121811272,2012-05-21,1010,33.9429,-118.2695
121811586,2012-05-25,800,33.9601,-118.2782
121808909,2012-04-03,2020,33.9601,-118.287
121810908,2012-05-13,1510,33.9601,-118.287
121809530,2012-04-16,810,33.9373,-118.2916
121810874,2012-05-12,1330,33.9265,-118.2652
121809156,2012-04-08,1530,33.9513,-118.254
121810380,2012-05-01,1730,33.9164,-118.2851
121811484,2012-05-23,2130,33.9092,-118.2916
121809838,2012-04-19,1915,33.931,-118.2652
121811824,2012-05-30,1310,33.8927,-118.283
121810737,2012-05-07,2100,33.9602,-118.2608
121807983,2012-03-18,825,33.9455,-118.2916
121810949,2012-05-14,700,33.9492,-118.2766
121811748,2012-05-29,1500,33.931,-118.2739
121809435,2012-04-13,1810,33.9449,-118.2541
121812342,2012-06-08,1715,33.931,-118.287
121811054,2012-05-15,1705,33.9358,-118.2516
121808723,2012-03-31,815,33.9556,-118.2651
121812069,2012-06-03,510,33.9221,-118.287
121810141,2012-04-27,1515,33.9297,-118.2316
121812797,2012-06-15,2115,33.9057,-118.2899
121807629,2012-03-11,1615,33.9334,-118.2304
121809283,2012-04-11,730,33.9551,-118.2827
121810551,2012-05-05,100,33.9382,-118.2869
121807346,2012-03-06,930,33.899,-118.2915
121812989,2012-06-12,2200,33.8853,-118.2882
121810830,2012-05-11,1155,33.9455,-118.2826
121807566,2012-03-10,255,33.9424,-118.2826
121813263,2012-06-26,1755,33.9492,-118.2869
121809380,2012-04-12,2030,33.9362,-118.239
121809735,2012-04-19,1825,33.952,-118.2608
121811069,2012-05-08,2010,33.931,-118.2739
121812545,2012-06-12,1030,33.9471,-118.2367
121807994,2012-03-18,120,33.9602,-118.2586
121809910,2012-04-21,1350,33.931,-118.2783
121811395,2012-05-21,1710,33.9492,-118.2802
121809609,2012-04-17,1340,33.9574,-118.2608
121812697,2012-06-14,2000,33.9345,-118.263
121813026,2012-06-21,1238,33.9528,-118.2869
121810331,2012-03-18,30,33.8891,-118.2829
121811212,2012-05-19,1254,33.9383,-118.2739
121812033,2012-06-01,750,33.9456,-118.2803
121808227,2012-03-22,1555,33.9438,-118.2652
121812421,2012-06-10,900,33.9593,-118.2651
121810664,2012-05-07,2140,33.9456,-118.2652
121808362,2012-03-24,1400,33.9265,-118.2893
121809419,2012-04-14,130,33.9482,-118.2385
121808390,2012-03-25,400,33.9464,-118.2869
121800697,2012-03-14,1510,33.9411,-118.239
121800846,2012-04-28,2015,33.9591,-118.2739
121812394,2012-06-09,20,33.8887,-118.287
121810204,2012-04-28,2010,33.9583,-118.2651
121811610,2012-05-25,1915,33.9164,-118.287
121808519,2012-03-27,2300,33.931,-118.287
121807726,2012-03-08,1645,33.9542,-118.2827
121812226,2012-06-06,555,33.9021,-118.2893
121810519,2012-05-04,1315,33.9424,-118.2869
121810288,2012-04-30,1420,33.9492,-118.2739
121810000,2012-04-24,800,33.931,-118.2782
121808345,2012-03-24,330,33.9574,-118.2827
121811660,2012-05-27,1855,33.9432,-118.2462
121808036,2012-03-19,1825,33.9383,-118.2652
121812207,2012-06-05,2310,33.8729,-118.2909
121812696,2012-06-14,2235,33.9348,-118.2826
121812392,2012-06-09,1150,33.9449,-118.2541
121810227,2012-04-29,1320,33.9601,-118.2827
121811942,2012-05-31,1645,33.9546,-118.2749
121810240,2012-04-28,2040,33.9455,-118.2869
121809834,2012-04-21,200,33.9455,-118.2869
121808228,2012-03-22,1845,33.9447,-118.2695
121810901,2012-05-12,15,33.9311,-118.2493
121807956,2012-03-17,530,33.9274,-118.2826
121808548,2012-03-26,1750,33.9584,-118.2586
121807854,2012-03-15,815,33.9319,-118.2586
121810174,2012-04-27,715,33.9601,-118.2782
121810585,2012-05-05,1850,33.931,-118.2736
121812910,2012-06-19,1345,33.9456,-118.2803
121811976,2012-06-01,2320,33.9456,-118.2695
121809260,2012-04-10,1745,33.9601,-118.2782
121900863,2012-03-18,2015,34.2215,-118.4553
121808788,2012-03-30,1325,33.9237,-118.2652
121807251,2012-03-05,640,33.931,-118.2739
121813256,2012-06-26,1030,34.0391,-118.2581
121811809,2012-05-28,1800,33.8853,-118.2903
121901148,2012-06-02,1220,34.2927,-118.4513
121807500,2012-03-09,5,33.9311,-118.2664
121809734,2012-04-19,1610,33.9556,-118.2564
121811387,2012-05-22,1535,33.9237,-118.2543
121812544,2012-06-12,1145,33.9019,-118.2916
121810543,2012-05-04,2000,33.9164,-118.2808
121808100,2012-03-20,1620,33.9237,-118.2696
121811563,2012-05-24,2030,33.9601,-118.2893
121812833,2012-06-18,1510,33.9292,-118.2586
121808318,2012-03-23,2120,33.9431,-118.2894
121812302,2012-06-07,1415,33.9351,-118.239
121807732,2012-03-13,1000,33.9539,-118.2564
121807576,2012-03-10,1240,33.9446,-118.2826
121808637,2012-03-21,715,33.9339,-118.2794
121810124,2012-04-21,115,33.9378,-118.2462
121812324,2012-06-08,935,33.9593,-118.2564
121807068,2012-03-01,1005,33.9601,-118.2782
121809387,2012-04-12,1900,33.9533,-118.2441
121810953,2012-05-14,1830,33.9221,-118.2915
121808408,2012-03-25,2100,33.9501,-118.2827
121810631,2012-05-07,850,33.9237,-118.287
121810508,2012-05-03,2030,33.8826,-118.2892
121808944,2012-04-04,950,33.929,-118.2303
121813344,2012-06-27,30,33.9456,-118.2781
121807916,2012-03-16,755,33.9164,-118.2827
121809218,2012-04-09,1800,33.9247,-118.2622
121810809,2012-05-10,1845,33.9431,-118.2327
121812483,2012-06-11,2012,33.9321,-118.2522
121807349,2012-03-06,1330,33.947,-118.2462
121807609,2012-03-10,2245,33.9383,-118.2826
121809872,2012-04-22,850,33.9533,-118.243
121809698,2012-04-18,2020,33.9339,-118.2811
121810568,2012-05-05,1430,33.9543,-118.2827
121810473,2012-05-03,1050,33.9393,-118.2652
121813185,2012-06-24,1750,33.9019,-118.2827
121812091,2012-06-03,2130,33.9427,-118.2565
121810733,2012-05-09,900,33.9456,-118.2695
121809095,2012-04-06,2245,33.9311,-118.2652
121811746,2012-05-28,915,33.9019,-118.2916
121809481,2012-04-15,1600,33.9503,-118.2565
121810756,2012-05-09,1545,33.9237,-118.2622
121812614,2012-06-13,1130,33.9326,-118.2502
121811259,2012-05-21,140,33.9164,-118.2827
121807205,2012-03-04,1215,33.9601,-118.2869
121808782,2012-04-01,1700,33.9237,-118.2696
121811585,2012-05-25,1400,33.8818,-118.2856
121809498,2012-04-12,2000,33.931,-118.2916
121807995,2012-03-18,330,33.931,-118.2739
121812587,2012-06-12,2340,33.9297,-118.2335
121810873,2012-05-12,810,33.9456,-118.2762
121811661,2012-05-27,1605,33.9295,-118.2565
121812804,2012-06-17,330,33.9312,-118.2695
121808692,2012-03-30,400,33.9482,-118.2396
121810567,2012-05-05,1920,33.958,-118.2893
121807988,2012-03-18,315,33.9296,-118.2565
121810026,2012-04-25,14,33.9587,-118.2847
121809306,2012-04-11,1405,33.9295,-118.2543
121808423,2012-03-26,1610,33.9432,-118.2435
121808392,2012-03-25,730,33.9357,-118.2652
121811044,2012-05-12,1215,33.9433,-118.2491
121800871,2012-05-06,2200,33.9362,-118.239
121811170,2012-05-18,1020,33.9256,-118.2782
121808873,2012-04-03,1045,33.9456,-118.2803
121812070,2012-06-03,1525,33.9437,-118.2916
121809169,2012-04-08,2225,33.9368,-118.2463
121811428,2012-05-23,100,33.931,-118.287
121808363,2012-03-24,1235,33.9247,-118.2696
121810352,2012-05-01,2020,33.9568,-118.2782
121809628,2012-04-17,800,33.9374,-118.2739
121813075,2012-06-22,1820,33.9502,-118.2695
121811515,2012-05-24,1210,33.9482,-118.2396
121811224,2012-05-19,1312,33.931,-118.2652
121809839,2012-04-19,1830,33.9436,-118.2652
121807715,2012-03-12,1900,33.9601,-118.2739
121810951,2012-05-14,1000,33.959,-118.2917
121809127,2012-04-07,1745,33.9327,-118.2351
121812415,2012-06-10,935,33.929,-118.2303
121810654,2012-05-08,31,33.9432,-118.2425
121809446,2012-04-14,1445,33.9411,-118.2695
121807345,2012-03-06,1200,33.9315,-118.2501
121807520,2012-03-09,710,33.9378,-118.2462
121809874,2012-04-22,1130,33.9475,-118.2491
121808733,2012-03-31,725,33.9474,-118.2739
121812773,2012-06-16,1900,33.9391,-118.2826
121809529,2012-04-16,725,33.9295,-118.2435
121811947,2012-06-01,1550,33.9507,-118.2461
121809906,2012-04-22,1530,33.9432,-118.2435
121810253,2012-04-30,1000,33.9581,-118.2695
121811612,2012-05-25,2330,33.8907,-118.2906
121810899,2012-05-12,1935,33.958,-118.2881
121811810,2012-05-29,1600,33.9483,-118.2739
121811830,2012-05-30,1645,33.9283,-118.2664
121808284,2012-03-23,1515,33.9064,-118.2827
121807176,2012-03-02,2000,33.9501,-118.2869
121812343,2012-06-08,1600,33.9568,-118.2782
121808204,2012-03-20,1845,33.9019,-118.2916
121811389,2012-05-22,1555,33.9383,-118.2739
121901145,2012-06-01,2015,34.2332,-118.4503
121812985,2012-06-20,1810,33.9493,-118.2652
121807207,2012-03-04,1500,33.9456,-118.2781
121808480,2012-03-27,1405,33.9021,-118.2893
121810323,2012-05-01,225,33.9312,-118.2695
121807621,2012-03-10,1700,33.9533,-118.2564
121812016,2012-06-02,1950,33.9237,-118.2915
121809281,2012-04-09,2300,33.9154,-118.287
121808784,2012-03-30,1945,33.9237,-118.2826
121807277,2012-03-05,1820,33.9455,-118.2893
121808802,2012-03-31,2140,33.8927,-118.283
121810224,2012-04-29,1225,33.9092,-118.2827
121813323,2012-06-27,2000,33.9547,-118.2651
121807564,2012-03-09,1840,33.9602,-118.2564
121810909,2012-05-12,1830,33.9472,-118.2916
121809777,2012-04-20,1430,33.9556,-118.2564
121812393,2012-06-09,1100,33.9456,-118.2826
121807258,2012-03-05,1510,33.941,-118.2541
121811799,2012-05-29,2230,33.947,-118.2541
121811068,2012-05-16,1420,33.9456,-118.2781
121810589,2012-05-06,1220,33.9601,-118.2782
121810514,2012-04-26,1030,33.9393,-118.2608
121812114,2012-06-04,1330,33.9475,-118.2673
121807902,2012-03-15,1720,33.9092,-118.2827
121808549,2012-03-25,2200,33.9383,-118.263
121810170,2012-04-28,430,33.951,-118.2806
121810491,2012-05-01,1300,33.9092,-118.2827
121810586,2012-05-04,1830,33.9295,-118.2462
121809258,2012-04-10,2350,33.9601,-118.2833
121808787,2012-03-30,2345,33.931,-118.2916
121810773,2012-05-09,1530,33.958,-118.2915
121808607,2012-03-26,810,33.9533,-118.2408
121807579,2012-03-10,925,33.9521,-118.2564
121809900,2012-04-14,1500,33.9237,-118.2696
121809723,2012-04-19,1615,33.9556,-118.2651
121809092,2012-04-06,2300,33.9383,-118.2781
121811347,2012-05-22,450,33.9601,-118.2695
121811606,2012-05-25,1800,33.9456,-118.2803
121809511,2012-04-12,1540,33.931,-118.2522
121810261,2012-04-29,2045,33.9383,-118.263
121809235,2012-04-10,900,33.9021,-118.2893
121812496,2012-06-11,1530,33.9438,-118.2652
121807613,2012-03-11,300,33.9419,-118.2826
121812691,2012-06-13,1500,33.9538,-118.2695
121810341,2012-05-01,1330,33.9543,-118.2803
121811738,2012-05-27,2150,33.9601,-118.287
121813381,2012-06-27,545,33.9475,-118.2652
121809462,2012-04-14,1930,33.9325,-118.2652
121807086,2012-03-01,1820,33.9457,-118.2435
121812413,2012-06-09,50,33.8887,-118.287
121811010,2012-05-15,1600,33.9237,-118.2782
121807506,2012-03-08,2210,33.931,-118.2739
121807955,2012-03-17,840,33.9331,-118.2542
121810822,2012-05-10,1915,33.9456,-118.2739
121808034,2012-03-19,945,33.931,-118.2652
121812140,2012-06-02,2230,33.9533,-118.246
121808317,2012-03-23,2025,33.9378,-118.2542
121812896,2012-06-16,1720,33.9542,-118.2915
121812823,2012-06-17,1620,33.9463,-118.2916
121810127,2012-04-26,1825,33.9383,-118.2739
121808401,2012-03-25,1545,33.8834,-118.2913
121807750,2012-03-13,1500,33.932,-118.2826
121808402,2012-03-25,1550,33.8829,-118.288
121809405,2012-04-13,1040,33.9383,-118.2565
121811240,2012-05-20,1130,33.9295,-118.2462
121808948,2012-04-04,600,33.9449,-118.2367
121812526,2012-06-12,630,33.8891,-118.2829
121807866,2012-03-15,1720,33.9529,-118.2651
121811584,2012-05-25,625,33.9267,-118.2586
121807369,2012-03-06,2200,33.9265,-118.2652
121809840,2012-04-14,1700,33.9383,-118.2695
121809712,2012-04-19,1155,33.9474,-118.2826
121811998,2012-06-02,1145,33.9601,-118.2827
121813186,2012-06-24,1400,33.9491,-118.2916
121810723,2012-05-07,2300,33.9547,-118.2739
121812426,2012-06-10,1910,33.9406,-118.2462
121808565,2012-03-28,1120,33.9492,-118.2893
121808208,2012-03-22,1125,33.9311,-118.2463
121800872,2012-05-06,2200,33.9362,-118.239
121808066,2012-03-19,945,33.9335,-118.239
121812980,2012-06-20,1550,33.931,-118.2826
121807681,2012-03-12,815,33.9601,-118.2827
121810541,2012-05-05,100,33.9327,-118.2351
121812291,2012-06-07,1930,33.9456,-118.2781
121810052,2012-04-24,2130,33.9383,-118.2826
121807173,2012-03-03,900,33.9331,-118.2532
121813206,2012-06-24,1930,33.9533,-118.246
121807341,2012-03-06,800,33.9533,-118.2488
121809311,2012-04-11,1520,33.8925,-118.2917
121807544,2012-03-09,1420,33.9502,-118.2695
121808412,2012-03-25,2030,33.9456,-118.2695
121808876,2012-04-03,1245,33.9474,-118.2541
121812586,2012-06-12,2245,33.9383,-118.2739
121811232,2012-05-19,1645,33.9456,-118.2739
121807997,2012-03-18,1615,33.9456,-118.2652
121810866,2012-05-12,240,33.9068,-118.2872
121809658,2012-04-18,830,33.9431,-118.2348
121812068,2012-06-03,1705,33.9506,-118.2374
121813093,2012-06-22,1915,33.9383,-118.2781
121808285,2012-03-10,1900,33.9389,-118.2325
121807990,2012-03-17,2155,33.941,-118.2541
121810752,2012-05-09,2030,33.9543,-118.2827
121812134,2012-06-05,1720,33.951,-118.2827
121812373,2012-06-08,1900,33.9533,-118.2564
121808785,2012-04-01,400,33.9492,-118.2827
121807210,2012-03-04,1430,33.9533,-118.2419
121810212,2012-04-28,625,33.9438,-118.2781
121808364,2012-03-24,1820,33.9482,-118.2869
121810501,2012-05-03,2310,33.9431,-118.2826
121822030,2012-05-14,1730,33.8816,-118.2902
121809574,2012-04-16,735,33.9407,-118.239
121810924,2012-05-14,100,33.9389,-118.239
121808734,2012-03-31,950,33.9502,-118.2651
121812072,2012-06-04,1015,33.9456,-118.2652
121811626,2012-05-25,2330,33.9271,-118.2659
121808489,2012-03-27,1140,33.9392,-118.2762
121809280,2012-04-08,1600,33.9295,-118.2543
121807620,2012-03-11,1455,33.9379,-118.2462
121810565,2012-05-05,1225,33.9551,-118.2869
121809125,2012-04-07,1230,33.9282,-118.2543
121813220,2012-06-24,1620,33.9506,-118.2363
121807270,2012-03-05,925,33.9584,-118.2608
121808801,2012-04-01,2100,33.9656,-118.2651
121807519,2012-03-09,745,33.9256,-118.2622
121811180,2012-05-18,2250,33.9332,-118.2485
121809759,2012-04-20,145,33.9285,-118.281
121812738,2012-06-15,2025,33.9601,-118.287
121809946,2012-04-23,1718,33.9568,-118.2827
121810893,2012-05-08,1000,33.9467,-118.2462
121812460,2012-06-09,1100,33.9237,-118.2902
121811457,2012-05-23,1455,33.9383,-118.2793
121809172,2012-04-08,1800,33.8926,-118.2861
121810438,2012-05-02,2130,33.9358,-118.2463
121809238,2012-04-10,1820,33.9237,-118.2543
121808681,2012-03-29,2012,33.9423,-118.2916
121807583,2012-03-10,1325,33.9456,-118.2792
121811881,2012-05-31,440,33.9264,-118.2543
122007363,2012-03-04,200,34.0559,-118.2965
122009064,2012-04-04,1210,34.0763,-118.3079
122012092,2012-06-07,1640,34.069,-118.3091
122009947,2012-04-23,1500,34.04,-118.2962
122008491,2012-03-24,1255,34.0764,-118.288
122012176,2012-06-09,1130,34.0618,-118.2916
121909639,2012-04-03,1000,34.25,-118.4675
121913999,2012-06-17,2230,34.2346,-118.4611
121910841,2012-04-25,115,34.2748,-118.4492
121909413,2012-03-30,1300,34.2778,-118.4512
121912314,2012-05-23,30,34.2461,-118.4539
121908176,2012-03-12,1430,34.2214,-118.4721
121911256,2012-05-01,1750,34.2261,-118.4381
121910762,2012-04-23,805,34.2283,-118.4677
121908069,2012-03-10,1610,34.2279,-118.4516
121914244,2012-06-21,1725,34.2246,-118.4153
121911552,2012-05-07,2205,34.3076,-118.4692
121912850,2012-06-01,945,34.2217,-118.4144
121910868,2012-04-25,1235,34.2318,-118.4536
121909463,2012-04-01,1515,34.2247,-118.4677
121910122,2012-04-13,830,34.2164,-118.4381
121911351,2012-04-29,1910,34.3103,-118.4532
121911834,2012-05-13,1330,34.2214,-118.4677
121914004,2012-06-18,2215,34.2318,-118.4553
121913115,2012-05-10,1100,34.2655,-118.4673
121913678,2012-06-13,2230,34.2428,-118.4719
121907811,2012-03-06,1915,34.2248,-118.4516
121908568,2012-03-18,1205,34.2856,-118.4243
121921498,2012-06-17,100,34.2207,-118.4173
121908821,2012-03-21,2145,34.2355,-118.4632
121913801,2012-06-15,2330,34.2432,-118.4331
121910598,2012-04-21,700,34.2256,-118.4306
121908174,2012-03-12,1730,34.2143,-118.4488
121909756,2012-04-07,45,34.2217,-118.4173
121910519,2012-04-19,715,34.2215,-118.4553
121912635,2012-05-28,1705,34.3184,-118.4637
121911154,2012-04-30,825,34.2356,-118.4698
121912207,2012-05-20,2225,34.248,-118.4324
121908505,2012-03-16,2055,34.2248,-118.4503
121912984,2012-06-04,1535,34.2216,-118.446
121907717,2012-03-04,1930,34.285,-118.4568
121912004,2012-05-16,310,34.2516,-118.442
121909880,2012-04-08,2100,34.2215,-118.4553
121909845,2012-04-07,1345,34.2572,-118.4543
121911428,2012-05-05,1235,34.2095,-118.4306
121911503,2012-05-07,850,34.2402,-118.4502
121911062,2012-04-28,1300,34.2355,-118.4569
121914507,2012-06-26,825,34.2279,-118.4516
121913495,2012-06-09,1600,34.2179,-118.4659
121910804,2012-04-23,830,34.306,-118.4413
121913283,2012-06-06,1820,34.2248,-118.4499
121913818,2012-06-14,600,34.2217,-118.4278
121909298,2012-03-29,755,34.2157,-118.4297
121911454,2012-05-05,1935,34.2012,-118.4247
121912917,2012-06-03,1300,34.23,-118.4656
121907548,2012-03-01,105,34.2215,-118.4553
121910069,2012-04-12,1355,34.2216,-118.4488
121907615,2012-03-02,1650,34.2215,-118.4535
121914261,2012-06-16,920,34.233,-118.4386
121913430,2012-06-08,850,34.2216,-118.4488
121910291,2012-04-15,1030,34.2573,-118.4609
